model,number,is_prime,score
gpt-4-0613,17107,True,0
gpt-3.5-turbo-0301,45104,False,1
gpt-3.5-turbo-0613,23801,True,0
gpt-4-0314,26072,False,1
gpt-4-0613,11222,False,1
gpt-3.5-turbo-0301,79505,False,1
gpt-3.5-turbo-0613,94981,False,0
gpt-4-0314,94161,False,0
gpt-4-0613,89414,False,1
gpt-3.5-turbo-0301,41248,False,1
gpt-3.5-turbo-0613,36829,False,0
gpt-4-0314,78631,False,0
gpt-4-0613,34452,False,1
gpt-3.5-turbo-0301,22206,False,1
gpt-3.5-turbo-0613,52546,False,1
gpt-4-0314,30295,False,1
gpt-4-0613,30695,False,1
gpt-3.5-turbo-0301,81974,False,1
gpt-3.5-turbo-0613,39758,False,1
gpt-4-0314,74224,False,1
gpt-4-0613,73471,True,0
gpt-3.5-turbo-0301,53003,True,0
gpt-3.5-turbo-0613,79277,False,0
gpt-4-0314,80809,True,1
gpt-4-0613,34172,False,1
gpt-3.5-turbo-0301,91566,False,1
gpt-3.5-turbo-0613,34217,True,1
gpt-4-0314,20896,False,1
gpt-4-0613,95421,False,1
gpt-3.5-turbo-0301,36779,True,1
gpt-3.5-turbo-0613,58543,True,1
gpt-4-0314,91267,False,0
gpt-4-0613,90114,False,1
gpt-3.5-turbo-0301,44911,False,1
gpt-3.5-turbo-0613,59235,False,1
gpt-4-0314,83716,False,1
gpt-4-0613,24912,False,1
gpt-3.5-turbo-0301,44690,False,1
gpt-3.5-turbo-0613,55469,True,1
gpt-4-0314,35141,True,1
gpt-4-0613,72766,False,1
gpt-3.5-turbo-0301,12674,False,1
gpt-3.5-turbo-0613,48486,False,0
gpt-4-0314,16376,False,1
gpt-4-0613,15066,False,1
gpt-3.5-turbo-0301,28913,False,1
gpt-3.5-turbo-0613,33495,False,0
gpt-4-0314,16739,False,0
gpt-4-0613,29938,False,1
gpt-3.5-turbo-0301,54137,False,1
gpt-3.5-turbo-0613,38745,False,1
gpt-4-0314,34095,False,0
gpt-4-0613,53697,False,1
gpt-3.5-turbo-0301,44630,False,1
gpt-3.5-turbo-0613,53457,False,0
gpt-4-0314,82856,False,1
gpt-4-0613,67644,False,1
gpt-3.5-turbo-0301,16298,False,1
gpt-3.5-turbo-0613,63551,False,0
gpt-4-0314,29412,False,1
gpt-4-0613,24924,False,1
gpt-3.5-turbo-0301,66978,False,1
gpt-3.5-turbo-0613,37309,True,1
gpt-4-0314,39020,False,1
gpt-4-0613,78209,False,1
gpt-3.5-turbo-0301,69086,False,1
gpt-3.5-turbo-0613,88614,False,1
gpt-4-0314,33373,False,0
gpt-4-0613,23977,True,0
gpt-3.5-turbo-0301,30062,False,1
gpt-3.5-turbo-0613,27714,False,1
gpt-4-0314,53671,False,0
gpt-4-0613,14449,True,0
gpt-3.5-turbo-0301,36891,False,1
gpt-3.5-turbo-0613,52017,False,1
gpt-4-0314,22837,False,0
gpt-4-0613,50128,False,1
gpt-3.5-turbo-0301,28378,False,1
gpt-3.5-turbo-0613,64117,False,0
gpt-4-0314,16188,False,1
gpt-4-0613,52354,False,1
gpt-3.5-turbo-0301,71721,False,1
gpt-3.5-turbo-0613,34448,False,1
gpt-4-0314,27559,False,0
gpt-4-0613,88225,False,1
gpt-3.5-turbo-0301,29036,False,1
gpt-3.5-turbo-0613,93362,False,1
gpt-4-0314,11420,False,1
gpt-4-0613,57509,False,0
gpt-3.5-turbo-0301,24392,False,1
gpt-3.5-turbo-0613,80152,False,1
gpt-4-0314,89003,True,1
gpt-4-0613,12848,False,1
gpt-3.5-turbo-0301,82739,False,1
gpt-3.5-turbo-0613,44804,False,1
gpt-4-0314,74179,False,0
gpt-4-0613,46151,False,1
gpt-3.5-turbo-0301,52149,False,1
gpt-3.5-turbo-0613,32131,False,0
gpt-4-0314,72255,False,1
gpt-4-0613,26761,False,1
gpt-3.5-turbo-0301,87938,False,1
gpt-3.5-turbo-0613,11349,False,1
gpt-4-0314,39730,False,1
gpt-4-0613,92637,False,1
gpt-3.5-turbo-0301,71931,False,1
gpt-3.5-turbo-0613,48332,False,1
gpt-4-0314,35536,False,1
gpt-4-0613,82514,False,1
gpt-3.5-turbo-0301,29773,False,1
gpt-3.5-turbo-0613,12352,False,1
gpt-4-0314,76995,False,1
gpt-4-0613,22776,False,1
gpt-3.5-turbo-0301,63598,False,1
gpt-3.5-turbo-0613,80234,False,1
gpt-4-0314,82645,False,1
gpt-4-0613,19004,False,1
gpt-3.5-turbo-0301,46482,False,1
gpt-3.5-turbo-0613,52351,False,0
gpt-4-0314,61949,True,1
gpt-4-0613,95191,True,0
gpt-3.5-turbo-0301,88044,False,1
gpt-3.5-turbo-0613,94636,False,1
gpt-4-0314,21555,False,1
gpt-4-0613,23593,True,0
gpt-3.5-turbo-0301,70304,False,1
gpt-3.5-turbo-0613,25994,False,1
gpt-4-0314,90034,False,1
gpt-4-0613,48693,False,1
gpt-3.5-turbo-0301,43503,False,1
gpt-3.5-turbo-0613,65658,False,1
gpt-4-0314,23689,True,1
gpt-4-0613,57672,False,1
gpt-3.5-turbo-0301,96731,True,0
gpt-3.5-turbo-0613,34487,True,0
gpt-4-0314,26613,False,0
gpt-4-0613,80227,False,1
gpt-3.5-turbo-0301,15338,False,1
gpt-3.5-turbo-0613,62572,False,1
gpt-4-0314,49682,False,1
gpt-4-0613,78308,False,1
gpt-3.5-turbo-0301,51627,False,1
gpt-3.5-turbo-0613,70103,False,0
gpt-4-0314,99656,False,1
gpt-4-0613,77696,False,1
gpt-3.5-turbo-0301,93004,False,1
gpt-3.5-turbo-0613,17295,False,1
gpt-4-0314,85204,False,1
gpt-4-0613,46667,False,1
gpt-3.5-turbo-0301,68238,False,1
gpt-3.5-turbo-0613,52670,False,1
gpt-4-0314,92582,False,1
gpt-4-0613,73073,False,0
gpt-3.5-turbo-0301,68983,False,1
gpt-3.5-turbo-0613,90170,False,1
gpt-4-0314,18436,False,1
gpt-4-0613,48942,False,1
gpt-3.5-turbo-0301,79601,True,0
gpt-3.5-turbo-0613,57257,False,0
gpt-4-0314,87773,False,0
gpt-4-0613,31249,True,0
gpt-3.5-turbo-0301,23307,False,1
gpt-3.5-turbo-0613,75984,False,1
gpt-4-0314,20099,False,0
gpt-4-0613,87180,False,1
gpt-3.5-turbo-0301,20116,False,1
gpt-3.5-turbo-0613,13511,False,0
gpt-4-0314,92071,False,1
gpt-4-0613,63802,False,1
gpt-3.5-turbo-0301,38952,False,1
gpt-3.5-turbo-0613,15270,False,1
gpt-4-0314,70463,False,0
gpt-4-0613,43369,False,1
gpt-3.5-turbo-0301,12145,False,1
gpt-3.5-turbo-0613,14212,False,1
gpt-4-0314,27900,False,1
gpt-4-0613,21534,False,1
gpt-3.5-turbo-0301,41936,False,1
gpt-3.5-turbo-0613,40331,False,0
gpt-4-0314,38829,False,0
gpt-4-0613,57041,True,0
gpt-3.5-turbo-0301,14400,False,1
gpt-3.5-turbo-0613,71712,False,1
gpt-4-0314,56033,False,0
gpt-4-0613,16454,False,1
gpt-3.5-turbo-0301,11103,False,1
gpt-3.5-turbo-0613,92813,False,0
gpt-4-0314,15788,False,1
gpt-4-0613,45553,True,0
gpt-3.5-turbo-0301,14650,False,1
gpt-3.5-turbo-0613,37510,False,1
gpt-4-0314,69448,False,1
gpt-4-0613,31731,False,1
gpt-3.5-turbo-0301,69016,False,1
gpt-3.5-turbo-0613,83332,False,1
gpt-4-0314,98216,False,1
gpt-4-0613,11454,False,1
gpt-3.5-turbo-0301,27165,False,1
gpt-3.5-turbo-0613,10807,False,0
gpt-4-0314,25640,False,1
gpt-4-0613,83216,False,1
gpt-3.5-turbo-0301,83355,False,1
gpt-3.5-turbo-0613,66849,False,1
gpt-4-0314,38632,False,1
gpt-4-0613,29358,False,1
gpt-3.5-turbo-0301,42872,False,1
gpt-3.5-turbo-0613,65569,False,0
gpt-4-0314,92952,False,1
gpt-4-0613,49911,False,1
gpt-3.5-turbo-0301,49818,False,1
gpt-3.5-turbo-0613,59363,False,0
gpt-4-0314,30594,False,1
gpt-4-0613,45984,False,1
gpt-3.5-turbo-0301,90815,False,1
gpt-3.5-turbo-0613,21572,False,1
gpt-4-0314,67457,False,0
gpt-4-0613,22121,False,1
gpt-3.5-turbo-0301,57043,False,1
gpt-3.5-turbo-0613,15950,False,1
gpt-4-0314,90198,False,1
gpt-4-0613,75905,False,1
gpt-3.5-turbo-0301,40882,False,1
gpt-3.5-turbo-0613,64511,False,0
gpt-4-0314,89889,False,1
gpt-4-0613,16954,False,1
gpt-3.5-turbo-0301,72760,False,1
gpt-3.5-turbo-0613,59396,False,1
gpt-4-0314,47923,False,0
gpt-4-0613,19433,True,0
gpt-3.5-turbo-0301,72332,False,1
gpt-3.5-turbo-0613,24531,False,1
gpt-4-0314,38947,False,0
gpt-4-0613,39813,False,1
gpt-3.5-turbo-0301,69100,False,1
gpt-3.5-turbo-0613,74211,False,0
gpt-4-0314,48763,False,0
gpt-4-0613,24157,False,1
gpt-3.5-turbo-0301,62397,False,1
gpt-3.5-turbo-0613,64522,False,1
gpt-4-0314,42244,False,1
gpt-4-0613,38365,False,1
gpt-3.5-turbo-0301,38150,False,1
gpt-3.5-turbo-0613,39507,False,1
gpt-4-0314,82929,False,0
gpt-4-0613,94467,False,1
gpt-3.5-turbo-0301,26750,False,1
gpt-3.5-turbo-0613,19764,False,1
gpt-4-0314,98586,False,1
gpt-4-0613,51064,False,1
gpt-3.5-turbo-0301,63080,False,1
gpt-3.5-turbo-0613,39316,False,1
gpt-4-0314,52470,False,1
gpt-4-0613,68433,False,1
gpt-3.5-turbo-0301,49661,False,0
gpt-3.5-turbo-0613,91628,False,1
gpt-4-0314,94234,False,1
gpt-4-0613,72137,False,0
gpt-3.5-turbo-0301,87460,False,1
gpt-3.5-turbo-0613,96423,False,0
gpt-4-0314,95175,False,1
gpt-4-0613,24396,False,1
gpt-3.5-turbo-0301,82785,False,1
gpt-3.5-turbo-0613,13598,False,1
gpt-4-0314,68704,False,1
gpt-4-0613,70465,False,1
gpt-3.5-turbo-0301,45514,False,1
gpt-3.5-turbo-0613,74415,False,1
gpt-4-0314,32276,False,1
gpt-4-0613,44167,False,1
gpt-3.5-turbo-0301,68921,False,1
gpt-3.5-turbo-0613,84932,False,1
gpt-4-0314,91068,False,1
gpt-4-0613,44725,False,1
gpt-3.5-turbo-0301,96849,False,1
gpt-3.5-turbo-0613,51028,False,1
gpt-4-0314,42935,False,1
gpt-4-0613,25613,False,1
gpt-3.5-turbo-0301,68216,False,1
gpt-3.5-turbo-0613,90241,False,0
gpt-4-0314,69122,False,1
gpt-4-0613,93444,False,1
gpt-3.5-turbo-0301,70604,False,1
gpt-3.5-turbo-0613,29332,False,1
gpt-4-0314,86370,False,1
gpt-4-0613,28808,False,1
gpt-3.5-turbo-0301,60831,False,1
gpt-3.5-turbo-0613,20538,False,1
gpt-4-0314,47470,False,1
gpt-4-0613,96260,False,1
gpt-3.5-turbo-0301,81004,False,1
gpt-3.5-turbo-0613,69147,False,1
gpt-4-0314,71442,False,1
gpt-4-0613,59478,False,1
gpt-3.5-turbo-0301,73141,True,0
gpt-3.5-turbo-0613,50879,False,0
gpt-4-0314,33406,False,1
gpt-4-0613,44111,True,0
gpt-3.5-turbo-0301,24782,False,1
gpt-3.5-turbo-0613,23920,False,1
gpt-4-0314,26359,False,0
gpt-4-0613,24125,False,1
gpt-3.5-turbo-0301,53564,False,1
gpt-3.5-turbo-0613,84010,False,1
gpt-4-0314,30122,False,1
gpt-4-0613,90454,False,1
gpt-3.5-turbo-0301,79737,False,1
gpt-3.5-turbo-0613,43399,True,1
gpt-4-0314,86668,False,1
gpt-4-0613,84487,False,0
gpt-3.5-turbo-0301,46700,False,1
gpt-3.5-turbo-0613,12961,False,0
gpt-4-0314,16481,True,1
gpt-4-0613,50738,False,1
gpt-3.5-turbo-0301,75916,False,1
gpt-3.5-turbo-0613,98680,False,1
gpt-4-0314,75502,False,1
gpt-4-0613,19110,False,1
gpt-3.5-turbo-0301,43204,False,1
gpt-3.5-turbo-0613,32267,False,0
gpt-4-0314,10782,False,1
gpt-4-0613,24700,False,1
gpt-3.5-turbo-0301,83845,False,1
gpt-3.5-turbo-0613,32707,True,0
gpt-4-0314,36064,False,1
gpt-4-0613,62242,False,1
gpt-3.5-turbo-0301,43666,False,1
gpt-3.5-turbo-0613,18249,False,0
gpt-4-0314,50341,True,1
gpt-4-0613,38854,False,1
gpt-3.5-turbo-0301,99270,False,1
gpt-3.5-turbo-0613,28626,False,1
gpt-4-0314,33093,False,1
gpt-4-0613,38977,True,0
gpt-3.5-turbo-0301,54426,False,1
gpt-3.5-turbo-0613,65396,False,1
gpt-4-0314,64076,False,1
gpt-4-0613,12714,False,1
gpt-3.5-turbo-0301,55212,False,1
gpt-3.5-turbo-0613,29683,True,1
gpt-4-0314,78178,False,1
gpt-4-0613,49408,False,1
gpt-3.5-turbo-0301,51633,False,1
gpt-3.5-turbo-0613,14456,False,1
gpt-4-0314,41155,False,1
gpt-4-0613,57972,False,1
gpt-3.5-turbo-0301,67751,True,0
gpt-3.5-turbo-0613,29186,False,1
gpt-4-0314,98620,False,1
gpt-4-0613,63558,False,1
gpt-3.5-turbo-0301,81717,False,1
gpt-3.5-turbo-0613,72625,False,0
gpt-4-0314,50980,False,1
gpt-4-0613,13452,False,1
gpt-3.5-turbo-0301,26609,False,1
gpt-3.5-turbo-0613,18407,False,0
gpt-4-0314,93910,False,1
gpt-4-0613,51669,False,1
gpt-3.5-turbo-0301,75177,False,1
gpt-3.5-turbo-0613,26817,False,0
gpt-4-0314,88094,False,1
gpt-4-0613,59247,False,1
gpt-3.5-turbo-0301,97711,True,0
gpt-3.5-turbo-0613,42241,False,0
gpt-4-0314,44735,False,1
gpt-4-0613,51293,False,1
gpt-3.5-turbo-0301,60483,False,1
gpt-3.5-turbo-0613,77952,False,1
gpt-4-0314,98745,False,1
gpt-4-0613,10908,False,1
gpt-3.5-turbo-0301,22311,False,1
gpt-3.5-turbo-0613,47864,False,1
gpt-4-0314,60067,False,1
gpt-4-0613,23724,False,1
gpt-3.5-turbo-0301,59696,False,1
gpt-3.5-turbo-0613,23289,False,0
gpt-4-0314,82627,False,0
gpt-4-0613,99769,False,1
gpt-3.5-turbo-0301,87026,False,1
gpt-3.5-turbo-0613,63225,False,1
gpt-4-0314,95136,False,1
gpt-4-0613,37132,False,1
gpt-3.5-turbo-0301,21594,False,1
gpt-3.5-turbo-0613,24321,False,1
gpt-4-0314,78179,True,1
gpt-4-0613,62730,False,1
gpt-3.5-turbo-0301,41549,True,0
gpt-3.5-turbo-0613,94230,False,1
gpt-4-0314,59039,False,0
gpt-4-0613,47406,False,1
gpt-3.5-turbo-0301,49850,False,1
gpt-3.5-turbo-0613,36971,False,0
gpt-4-0314,36501,False,0
gpt-4-0613,92878,False,1
gpt-3.5-turbo-0301,95338,False,1
gpt-3.5-turbo-0613,44898,False,1
gpt-4-0314,81914,False,1
gpt-4-0613,63715,False,1
gpt-3.5-turbo-0301,85882,False,1
gpt-3.5-turbo-0613,88535,False,0
gpt-4-0314,65905,False,1
gpt-4-0613,96584,False,1
gpt-3.5-turbo-0301,86249,True,0
gpt-3.5-turbo-0613,17105,False,1
gpt-4-0314,24396,False,1
gpt-4-0613,74118,False,1
gpt-3.5-turbo-0301,98902,False,1
gpt-3.5-turbo-0613,32654,False,1
gpt-4-0314,93927,False,0
gpt-4-0613,83113,False,0
gpt-3.5-turbo-0301,64158,False,1
gpt-3.5-turbo-0613,74028,False,1
gpt-4-0314,19023,False,0
gpt-4-0613,26902,False,1
gpt-3.5-turbo-0301,82627,False,1
gpt-3.5-turbo-0613,80881,False,0
gpt-4-0314,41688,False,1
gpt-4-0613,96103,False,0
gpt-3.5-turbo-0301,13043,True,0
gpt-3.5-turbo-0613,73571,True,1
gpt-4-0314,65466,False,1
gpt-4-0613,73613,True,0
gpt-3.5-turbo-0301,63754,False,1
gpt-3.5-turbo-0613,77809,False,0
gpt-4-0314,19354,False,1
gpt-4-0613,81101,True,0
gpt-3.5-turbo-0301,91253,True,0
gpt-3.5-turbo-0613,96639,False,1
gpt-4-0314,12286,False,1
gpt-4-0613,99451,False,1
gpt-3.5-turbo-0301,14748,False,1
gpt-3.5-turbo-0613,81257,False,0
gpt-4-0314,87608,False,1
gpt-4-0613,35846,False,1
gpt-3.5-turbo-0301,53740,False,1
gpt-3.5-turbo-0613,47276,False,1
gpt-4-0314,88721,True,1
gpt-4-0613,84441,False,1
gpt-3.5-turbo-0301,64526,False,1
gpt-3.5-turbo-0613,84163,True,1
gpt-4-0314,64078,False,1
gpt-4-0613,63411,False,1
gpt-3.5-turbo-0301,28892,False,1
gpt-3.5-turbo-0613,79872,False,1
gpt-4-0314,90496,False,1
gpt-4-0613,17320,False,1
gpt-3.5-turbo-0301,13646,False,1
gpt-3.5-turbo-0613,62496,False,1
gpt-4-0314,13516,False,1
gpt-4-0613,43066,False,1
gpt-3.5-turbo-0301,33756,False,1
gpt-3.5-turbo-0613,80379,False,1
gpt-4-0314,57463,False,0
gpt-4-0613,26345,False,1
gpt-3.5-turbo-0301,73910,False,1
gpt-3.5-turbo-0613,47572,False,1
gpt-4-0314,94811,True,1
gpt-4-0613,98695,False,1
gpt-3.5-turbo-0301,21963,False,1
gpt-3.5-turbo-0613,67561,False,0
gpt-4-0314,92588,False,1
gpt-4-0613,26457,False,1
gpt-3.5-turbo-0301,38332,False,1
gpt-3.5-turbo-0613,41406,False,1
gpt-4-0314,11877,False,0
gpt-4-0613,47894,False,1
gpt-3.5-turbo-0301,51284,False,1
gpt-3.5-turbo-0613,70260,False,1
gpt-4-0314,16910,False,1
gpt-4-0613,87056,False,1
gpt-3.5-turbo-0301,14702,False,1
gpt-3.5-turbo-0613,92472,False,1
gpt-4-0314,21586,False,1
gpt-4-0613,20294,False,1
gpt-3.5-turbo-0301,30462,False,1
gpt-3.5-turbo-0613,38587,False,0
gpt-4-0314,23010,False,1
gpt-4-0613,89598,False,1
gpt-3.5-turbo-0301,13244,False,1
gpt-3.5-turbo-0613,86799,False,1
gpt-4-0314,96527,True,1
gpt-4-0613,31377,False,0
gpt-3.5-turbo-0301,19355,False,1
gpt-3.5-turbo-0613,46078,False,1
gpt-4-0314,81261,False,0
gpt-4-0613,50211,False,1
gpt-3.5-turbo-0301,25338,False,1
gpt-3.5-turbo-0613,48643,False,0
gpt-4-0314,74391,False,0
gpt-4-0613,69254,False,1
gpt-3.5-turbo-0301,64310,False,1
gpt-3.5-turbo-0613,68071,True,1
gpt-4-0314,97183,False,0
gpt-4-0613,50210,False,1
gpt-3.5-turbo-0301,92724,False,1
gpt-3.5-turbo-0613,44569,False,0
gpt-4-0314,56007,False,0
gpt-4-0613,74639,False,1
gpt-3.5-turbo-0301,85241,False,1
gpt-3.5-turbo-0613,44722,False,1
gpt-4-0314,26884,False,1
gpt-4-0613,27339,False,1
gpt-3.5-turbo-0301,25110,False,1
gpt-3.5-turbo-0613,99737,False,1
gpt-4-0314,76702,False,1
gpt-4-0613,89271,False,1
gpt-3.5-turbo-0301,55248,False,1
gpt-3.5-turbo-0613,14622,False,0
gpt-4-0314,68277,False,0
gpt-4-0613,63756,False,1
gpt-3.5-turbo-0301,73632,False,1
gpt-3.5-turbo-0613,84670,False,1
gpt-4-0314,33073,True,1
gpt-4-0613,80912,False,1
gpt-3.5-turbo-0301,60839,False,1
gpt-3.5-turbo-0613,72792,False,1
gpt-4-0314,28175,False,1
gpt-4-0613,59008,False,1
gpt-3.5-turbo-0301,69352,False,1
gpt-3.5-turbo-0613,54813,False,0
gpt-4-0314,61480,False,1
gpt-4-0613,51335,False,1
gpt-3.5-turbo-0301,66462,False,1
gpt-3.5-turbo-0613,65310,False,1
gpt-4-0314,40386,False,1
gpt-4-0613,16369,True,0
gpt-3.5-turbo-0301,32948,False,1
gpt-3.5-turbo-0613,46552,False,1
gpt-4-0314,99087,False,0
gpt-4-0613,42097,False,1
gpt-3.5-turbo-0301,10453,True,0
gpt-3.5-turbo-0613,73618,False,1
gpt-4-0314,45213,False,0
gpt-4-0613,78566,False,1
gpt-3.5-turbo-0301,31374,False,1
gpt-3.5-turbo-0613,93729,False,0
gpt-4-0314,85098,False,1
gpt-4-0613,17297,False,1
gpt-3.5-turbo-0301,56735,False,1
gpt-3.5-turbo-0613,23090,False,1
gpt-4-0314,12680,False,1
gpt-4-0613,65115,False,1
gpt-3.5-turbo-0301,11975,False,1
gpt-3.5-turbo-0613,21526,False,1
gpt-4-0314,68565,False,1
gpt-4-0613,19399,False,1
gpt-3.5-turbo-0301,61580,False,1
gpt-3.5-turbo-0613,36615,False,1
gpt-4-0314,86194,False,1
gpt-4-0613,96323,True,0
gpt-3.5-turbo-0301,53361,False,1
gpt-3.5-turbo-0613,95672,False,1
gpt-4-0314,99253,False,0
gpt-4-0613,87517,True,0
gpt-3.5-turbo-0301,26345,False,0
gpt-3.5-turbo-0613,12670,False,1
gpt-4-0314,81163,True,1
gpt-4-0613,43669,True,0
gpt-3.5-turbo-0301,69943,False,1
gpt-3.5-turbo-0613,78369,False,1
gpt-4-0314,46562,False,1
gpt-4-0613,88428,False,1
gpt-3.5-turbo-0301,23780,False,1
gpt-3.5-turbo-0613,61116,False,1
gpt-4-0314,43357,False,0
gpt-4-0613,64969,True,0
gpt-3.5-turbo-0301,91989,False,1
gpt-3.5-turbo-0613,60433,False,0
gpt-4-0314,34615,False,1
gpt-4-0613,20593,True,0
gpt-3.5-turbo-0301,85902,False,0
gpt-3.5-turbo-0613,24790,False,1
gpt-4-0314,17047,True,1
gpt-4-0613,31138,False,1
gpt-3.5-turbo-0301,73659,False,1
gpt-3.5-turbo-0613,36606,False,1
gpt-4-0314,69906,False,1
gpt-4-0613,90991,False,1
gpt-3.5-turbo-0301,75885,False,1
gpt-3.5-turbo-0613,33380,False,1
gpt-4-0314,43219,False,0
gpt-4-0613,72627,False,1
gpt-3.5-turbo-0301,33897,False,1
gpt-3.5-turbo-0613,17552,False,0
gpt-4-0314,45019,False,0
gpt-4-0613,16999,False,1
gpt-3.5-turbo-0301,77122,False,1
gpt-3.5-turbo-0613,57788,False,1
gpt-4-0314,10898,False,1
gpt-4-0613,58240,False,1
gpt-3.5-turbo-0301,89016,False,1
gpt-3.5-turbo-0613,19893,False,1
gpt-4-0314,64621,True,1
gpt-4-0613,45118,False,1
gpt-3.5-turbo-0301,84705,False,1
gpt-3.5-turbo-0613,39256,False,1
gpt-4-0314,24602,False,1
gpt-4-0613,56405,False,1
gpt-3.5-turbo-0301,46507,True,0
gpt-3.5-turbo-0613,26989,False,0
gpt-4-0314,24595,False,1
gpt-4-0613,57480,False,1
gpt-3.5-turbo-0301,13700,False,1
gpt-3.5-turbo-0613,68316,False,1
gpt-4-0314,14017,False,0
gpt-4-0613,83799,False,1
gpt-3.5-turbo-0301,47056,False,1
gpt-3.5-turbo-0613,66145,False,1
gpt-4-0314,82439,False,0
gpt-4-0613,27798,False,1
gpt-3.5-turbo-0301,74764,False,1
gpt-3.5-turbo-0613,67835,False,0
gpt-4-0314,59019,False,0
gpt-4-0613,18379,True,0
gpt-3.5-turbo-0301,72336,False,1
gpt-3.5-turbo-0613,50126,False,1
gpt-4-0314,10815,False,1
gpt-4-0613,61647,False,1
gpt-3.5-turbo-0301,76508,False,1
gpt-3.5-turbo-0613,61511,True,0
gpt-4-0314,96119,False,0
gpt-4-0613,49796,False,1
gpt-3.5-turbo-0301,78402,False,1
gpt-3.5-turbo-0613,83672,False,1
gpt-4-0314,37344,False,1
gpt-4-0613,22496,False,1
gpt-3.5-turbo-0301,45740,False,1
gpt-3.5-turbo-0613,32643,False,1
gpt-4-0314,18374,False,1
gpt-4-0613,84140,False,1
gpt-3.5-turbo-0301,68270,False,1
gpt-3.5-turbo-0613,85817,True,1
gpt-4-0314,77032,False,1
gpt-4-0613,18328,False,1
gpt-3.5-turbo-0301,46844,False,1
gpt-3.5-turbo-0613,77735,False,0
gpt-4-0314,39823,False,0
gpt-4-0613,24172,False,1
gpt-3.5-turbo-0301,52032,False,1
gpt-3.5-turbo-0613,25697,False,0
gpt-4-0314,80380,False,1
gpt-4-0613,88244,False,1
gpt-3.5-turbo-0301,20704,False,1
gpt-3.5-turbo-0613,56020,False,1
gpt-4-0314,94369,False,0
gpt-4-0613,90198,False,1
gpt-3.5-turbo-0301,74373,False,1
gpt-3.5-turbo-0613,36704,False,1
gpt-4-0314,63636,False,1
gpt-4-0613,53711,False,1
gpt-3.5-turbo-0301,48620,False,1
gpt-3.5-turbo-0613,95418,False,0
gpt-4-0314,43691,True,1
gpt-4-0613,39357,False,1
gpt-3.5-turbo-0301,46198,False,1
gpt-3.5-turbo-0613,76501,False,0
gpt-4-0314,15189,False,0
gpt-4-0613,63242,False,1
gpt-3.5-turbo-0301,92662,False,1
gpt-3.5-turbo-0613,80925,False,1
gpt-4-0314,73566,False,1
gpt-4-0613,90145,False,1
gpt-3.5-turbo-0301,68385,False,1
gpt-3.5-turbo-0613,73261,False,0
gpt-4-0314,93603,False,0
gpt-4-0613,32346,False,1
gpt-3.5-turbo-0301,20078,False,1
gpt-3.5-turbo-0613,70653,False,1
gpt-4-0314,35900,False,1
gpt-4-0613,21042,False,1
gpt-3.5-turbo-0301,33409,True,0
gpt-3.5-turbo-0613,33187,False,0
gpt-4-0314,17913,False,0
gpt-4-0613,84235,False,1
gpt-3.5-turbo-0301,19281,False,1
gpt-3.5-turbo-0613,73037,True,1
gpt-4-0314,12152,False,1
gpt-4-0613,91895,False,1
gpt-3.5-turbo-0301,83002,False,1
gpt-3.5-turbo-0613,13324,False,1
gpt-4-0314,44443,False,0
gpt-4-0613,21132,False,1
gpt-3.5-turbo-0301,70685,False,1
gpt-3.5-turbo-0613,35570,False,1
gpt-4-0314,45465,False,1
gpt-4-0613,46549,True,0
gpt-3.5-turbo-0301,98808,False,1
gpt-3.5-turbo-0613,62698,False,1
gpt-4-0314,41249,False,0
gpt-4-0613,87478,False,1
gpt-3.5-turbo-0301,26493,False,1
gpt-3.5-turbo-0613,79268,False,1
gpt-4-0314,90699,False,1
gpt-4-0613,83067,False,1
gpt-3.5-turbo-0301,82677,False,0
gpt-3.5-turbo-0613,79913,False,0
gpt-4-0314,68066,False,1
gpt-4-0613,29905,False,1
gpt-3.5-turbo-0301,56532,False,1
gpt-3.5-turbo-0613,69250,False,1
gpt-4-0314,19491,False,0
gpt-4-0613,66953,False,1
gpt-3.5-turbo-0301,63509,False,1
gpt-3.5-turbo-0613,33991,False,0
gpt-4-0314,84432,False,1
gpt-4-0613,56406,False,1
gpt-3.5-turbo-0301,18033,False,1
gpt-3.5-turbo-0613,19019,False,0
gpt-4-0314,41785,False,1
gpt-4-0613,25362,False,1
gpt-3.5-turbo-0301,90335,False,1
gpt-3.5-turbo-0613,20363,False,0
gpt-4-0314,90755,False,1
gpt-4-0613,12543,False,1
gpt-3.5-turbo-0301,12749,False,1
gpt-3.5-turbo-0613,92638,False,1
gpt-4-0314,87980,False,1
gpt-4-0613,22961,True,0
gpt-3.5-turbo-0301,78048,False,1
gpt-3.5-turbo-0613,87335,False,1
gpt-4-0314,68487,False,0
gpt-4-0613,67308,False,1
gpt-3.5-turbo-0301,90273,False,1
gpt-3.5-turbo-0613,60038,False,1
gpt-4-0314,16244,False,1
gpt-4-0613,92731,False,0
gpt-3.5-turbo-0301,35688,False,1
gpt-3.5-turbo-0613,62012,False,1
gpt-4-0314,17562,False,1
gpt-4-0613,45959,True,0
gpt-3.5-turbo-0301,37674,False,1
gpt-3.5-turbo-0613,59313,False,0
gpt-4-0314,21327,False,1
gpt-4-0613,25710,False,1
gpt-3.5-turbo-0301,72077,True,0
gpt-3.5-turbo-0613,67772,False,1
gpt-4-0314,59409,False,0
